year;city_code;product_type;product;destinated_area,
01/01/1995;86d92d4b0a058014;permanent;Açaí;,
01/01/1995;86d92d4b0a058014;permanent;Cocoa;,
01/01/1995;68f01d67ad163f32;permanent;Palm oil;,
01/01/1995;71975b563db10671;permanent;Açaí;,
01/01/1995;a4d1e1ff1bc3b830;permanent;Açaí;,
01/01/1995;1d8a692643f9a15a;permanent;Palm oil;,
01/01/1995;cb23149538de1c42;permanent;Açaí;,
01/01/1995;cb23149538de1c42;permanent;Palm oil;,
01/01/1995;5e1e131ec84f4c87;permanent;Cocoa;,
01/01/1995;11645a57d3a1d507;permanent;Palm oil;600,
01/01/1995;fa005e1ffef6032a;permanent;Cocoa;,
01/01/1995;40abcc3eff7bcf73;permanent;Palm oil;1800,
01/01/1995;764cd56389d50070;permanent;Palm oil;,
01/01/1995;5214b514b5b440be;permanent;Açaí;,
01/01/1995;878bd5338ba55697;permanent;Açaí;,
01/01/1995;7e56bd83460aabc7;permanent;Palm oil;,
01/01/1995;3cf541a13002d37b;permanent;Açaí;,
01/01/1995;74d75dde6dc4a5ec;permanent;Palm oil;,
01/01/1995;ae345f007f327b22;permanent;Cocoa;5423,
01/01/1995;7926ffd2861f8dbc;permanent;Cocoa;,
01/01/1995;6471ede39ca61b39;permanent;Açaí;,
01/01/1995;f3c2cc112eb0e6fe;permanent;Açaí;,
01/01/1995;807c5037e6993f2c;permanent;Açaí;,
01/01/1995;857b720c7c979ae1;permanent;Açaí;,
01/01/1995;857b720c7c979ae1;permanent;Palm oil;3500,
01/01/1995;1bd7145ed1da044a;permanent;Açaí;,
01/01/1995;1bd7145ed1da044a;permanent;Palm oil;,
01/01/1995;437130e27b6165ec;permanent;Cocoa;2,
01/01/1995;2631530645ac2ec8;permanent;Cocoa;49,
01/01/1995;18fb5197aa553b9c;permanent;Açaí;,
01/01/1995;72b65b337fc5302a;permanent;Cocoa;,
01/01/1995;9bc907eeb9e3fc52;permanent;Palm oil;,
01/01/1995;205ccde9be499e17;permanent;Palm oil;,
01/01/1995;164c8953d3af2bbe;permanent;Palm oil;,
01/01/1995;ad622472210b0b57;permanent;Cocoa;7,
01/01/2017;960b4f2c94a2fb2c;permanent;Cocoa;80,
01/01/2017;746cc42bfb8f6b62;permanent;Açaí;,
01/01/2017;4de42e351006a2ae;permanent;Palm oil;,
01/01/2017;062ce4c17e84291e;permanent;Cocoa;,
01/01/2017;4b530007d167bd54;permanent;Palm oil;,
01/01/2017;a4d1e1ff1bc3b830;permanent;Cocoa;,
01/01/2017;0dcbfaab30eb40c1;permanent;Açaí;80,
01/01/2017;0dcbfaab30eb40c1;permanent;Cocoa;,
01/01/2017;ec84c1e86735dc9b;permanent;Palm oil;205,
01/01/2017;5b3728d86ce29fd2;permanent;Cocoa;,
01/01/2017;fa005e1ffef6032a;permanent;Cocoa;,
01/01/2017;de1994d393ef525a;permanent;Cocoa;120,
01/01/2017;617532f74ef8ed73;permanent;Açaí;40000,
01/01/2017;f8e70145d73bd728;permanent;Cocoa;,
01/01/2017;40abcc3eff7bcf73;permanent;Cocoa;,
01/01/2017;e635f6b0f8a98808;permanent;Açaí;,
01/01/2017;764cd56389d50070;permanent;Cocoa;,
01/01/2017;a51be58f39d1d625;permanent;Cocoa;,
01/01/2017;5214b514b5b440be;permanent;Açaí;40,
01/01/2017;41e0f8ccfe523e0d;permanent;Cocoa;,
01/01/2017;c129d0cd5f1afd51;permanent;Cocoa;1125,
01/01/2017;c0019c9a4b4819f2;permanent;Açaí;1750,
01/01/2017;c0019c9a4b4819f2;permanent;Palm oil;,
01/01/2017;b73e63cd3a2904c9;permanent;Palm oil;,
01/01/2017;ae345f007f327b22;permanent;Açaí;27,
01/01/2017;6a7b8c3ab2bc6c38;permanent;Açaí;15,
01/01/2017;7926ffd2861f8dbc;permanent;Açaí;,
01/01/2017;6471ede39ca61b39;permanent;Cocoa;40,
01/01/2017;807c5037e6993f2c;permanent;Cocoa;,
01/01/2017;3a8618990d23351f;permanent;Palm oil;,
01/01/2017;505ceb6546aa8435;permanent;Palm oil;400,
01/01/2017;abcadd700f8948e3;permanent;Açaí;5,
01/01/2017;abcadd700f8948e3;permanent;Cocoa;,
01/01/2017;a454a6655aaaaaed;permanent;Cocoa;,
01/01/2017;a454a6655aaaaaed;permanent;Palm oil;350,
01/01/2017;07ed828db19fe8ca;permanent;Palm oil;,
01/01/2017;437130e27b6165ec;permanent;Cocoa;,
01/01/2017;0ea136556d12fc16;permanent;Cocoa;2600,
01/01/2017;ba4547c678a9a2e6;permanent;Cocoa;,
01/01/2017;50a2afbdc678a65f;permanent;Palm oil;,
01/01/2017;9bc907eeb9e3fc52;permanent;Palm oil;,
01/01/2017;60982e0f7928740a;permanent;Cocoa;,
01/01/2017;60982e0f7928740a;permanent;Palm oil;100,
01/01/2017;80e8ffb027590a74;permanent;Açaí;146,
01/01/2017;f1fd357c5adaa8dc;permanent;Cocoa;1400,
01/01/2017;64a227aa24370b17;permanent;Palm oil;,
01/01/2016;eac302b92f87d9ca;permanent;Açaí;527,
01/01/2016;ab984377b2dc0284;permanent;Cocoa;120,
01/01/2016;074590cfc1c41ebf;permanent;Cocoa;7369,
01/01/2016;4c4428f2e4550a5a;permanent;Cocoa;,
01/01/2016;68f01d67ad163f32;permanent;Palm oil;,
01/01/2016;71975b563db10671;permanent;Cocoa;8,
01/01/2016;10973d6049af898b;permanent;Palm oil;,
01/01/2016;4b530007d167bd54;permanent;Cocoa;,
01/01/2016;ec84c1e86735dc9b;permanent;Palm oil;100,
01/01/2016;7f076b180f941ec8;permanent;Cocoa;,
01/01/2016;2ad055c7757d499d;permanent;Açaí;1800,
01/01/2016;b4829f1e221d9778;permanent;Cocoa;,
01/01/2016;588162e9cdf5d66d;permanent;Açaí;50,
01/01/2016;a18af8fbae254d86;permanent;Açaí;,
01/01/2016;617532f74ef8ed73;permanent;Palm oil;,
01/01/2016;f8e70145d73bd728;permanent;Palm oil;,
01/01/2016;40abcc3eff7bcf73;permanent;Palm oil;,
01/01/2016;66fdcb391ed58d3d;permanent;Açaí;,
01/01/2016;3a5d0e5eb1691b38;permanent;Palm oil;,
01/01/2016;20589298110cd872;permanent;Açaí;60,
01/01/2016;b73e63cd3a2904c9;permanent;Cocoa;,
01/01/2016;03e477d4ede00e89;permanent;Açaí;20,
01/01/2016;03e477d4ede00e89;permanent;Palm oil;,
01/01/2016;8e0eb10270d768f8;permanent;Palm oil;,
01/01/2016;783dbed4df67af9f;permanent;Cocoa;9843,
01/01/2016;807c5037e6993f2c;permanent;Cocoa;,
01/01/2016;51db62cb09adc2e8;permanent;Açaí;,
01/01/2016;bce36d2f8aa39d8b;permanent;Cocoa;1299,
01/01/2016;20e241460ce4140d;permanent;Cocoa;,
01/01/2016;cdc89121a4b9478b;permanent;Açaí;,
01/01/2016;6f911ef231b0efa7;permanent;Açaí;,
01/01/2016;2631530645ac2ec8;permanent;Cocoa;270,
01/01/2016;ba4547c678a9a2e6;permanent;Açaí;130,
01/01/2016;d0f5f5b9fcecb0d8;permanent;Palm oil;100,
01/01/2016;9bc907eeb9e3fc52;permanent;Açaí;,
01/01/2016;cead2cbd1f8f0b86;permanent;Açaí;50,
01/01/2016;80e8ffb027590a74;permanent;Palm oil;,
01/01/2016;ad622472210b0b57;permanent;Cocoa;,
01/01/2016;b0e4b4b27117562a;permanent;Cocoa;4169,
01/01/2013;746cc42bfb8f6b62;permanent;Cocoa;,
01/01/2013;13804a196311e1ba;permanent;Palm oil;,
01/01/2013;47564ef7b8c69829;permanent;Açaí;,
01/01/2013;9bd4f108a319de42;permanent;Cocoa;,
01/01/2013;cb23149538de1c42;permanent;Palm oil;,
01/01/2013;ec84c1e86735dc9b;permanent;Cocoa;,
01/01/2013;5b3728d86ce29fd2;permanent;Açaí;,
01/01/2013;5b3728d86ce29fd2;permanent;Palm oil;,
01/01/2013;fa005e1ffef6032a;permanent;Palm oil;,
01/01/2013;a18af8fbae254d86;permanent;Açaí;,
01/01/2013;5e7093a1cd2a8779;permanent;Açaí;,
01/01/2013;7b95e27ce402e6e5;permanent;Cocoa;,
01/01/2013;351174f21316c2f0;permanent;Palm oil;,
01/01/2013;40abcc3eff7bcf73;permanent;Cocoa;,
01/01/2013;902f3a9003f7e637;permanent;Açaí;,
01/01/2013;e635f6b0f8a98808;permanent;Palm oil;,
01/01/2013;764cd56389d50070;permanent;Palm oil;,
01/01/2013;66fdcb391ed58d3d;permanent;Cocoa;,
01/01/2013;3a5d0e5eb1691b38;permanent;Palm oil;,
01/01/2013;20589298110cd872;permanent;Palm oil;,
01/01/2013;11b6622567f98f3b;permanent;Cocoa;,
01/01/2013;3fdbc27a4bed0deb;permanent;Açaí;,
01/01/2013;44d800c11a5f3bfa;permanent;Açaí;,
01/01/2013;855f882ce507aba5;permanent;Açaí;,
01/01/2013;8e0eb10270d768f8;permanent;Açaí;,
01/01/2013;7926ffd2861f8dbc;permanent;Açaí;,
01/01/2013;b4bb04d2a6472ea0;permanent;Açaí;,
01/01/2013;807c5037e6993f2c;permanent;Palm oil;,
01/01/2013;bce36d2f8aa39d8b;permanent;Cocoa;911,
01/01/2013;841ef18dcb3dbc3e;permanent;Cocoa;,
01/01/2013;437130e27b6165ec;permanent;Palm oil;,
01/01/2013;2631530645ac2ec8;permanent;Cocoa;250,
01/01/2013;0ea136556d12fc16;permanent;Açaí;,
01/01/2013;50a2afbdc678a65f;permanent;Açaí;,
01/01/2013;72b65b337fc5302a;permanent;Cocoa;,
01/01/2013;72b65b337fc5302a;permanent;Palm oil;,
01/01/2013;a245de687a867003;permanent;Palm oil;,
01/01/2013;60982e0f7928740a;permanent;Palm oil;100,
01/01/2013;164c8953d3af2bbe;permanent;Palm oil;,
01/01/2013;8a4ab531676691da;permanent;Açaí;,
01/01/1996;960b4f2c94a2fb2c;permanent;Açaí;,
01/01/1996;6cce2bf873870afc;permanent;Palm oil;6700,
01/01/1996;ab984377b2dc0284;permanent;Açaí;,
01/01/1996;ab984377b2dc0284;permanent;Palm oil;,
01/01/1996;86d92d4b0a058014;permanent;Palm oil;,
01/01/1996;df19203419d2ea64;permanent;Açaí;,
01/01/1996;a4d1e1ff1bc3b830;permanent;Palm oil;,
01/01/1996;0dcbfaab30eb40c1;permanent;Cocoa;,
01/01/1996;47564ef7b8c69829;permanent;Palm oil;,
01/01/1996;9d8776ac0a78d908;permanent;Açaí;,
01/01/1996;ba23b66825fc1c91;permanent;Palm oil;,
01/01/1996;85adcb13676b6172;permanent;Palm oil;,
01/01/1996;7f076b180f941ec8;permanent;Cocoa;,
01/01/1996;f39d21744916469c;permanent;Cocoa;,
01/01/1996;93656feaf53efbef;permanent;Palm oil;,
01/01/1996;351174f21316c2f0;permanent;Açaí;,
01/01/1996;f8e70145d73bd728;permanent;Cocoa;17,
01/01/1996;40abcc3eff7bcf73;permanent;Cocoa;8,
01/01/1996;40abcc3eff7bcf73;permanent;Palm oil;1800,
01/01/1996;a51be58f39d1d625;permanent;Açaí;,
01/01/1996;41e0f8ccfe523e0d;permanent;Cocoa;,
01/01/1996;20589298110cd872;permanent;Açaí;,
01/01/1996;c0019c9a4b4819f2;permanent;Palm oil;,
01/01/1996;d6ffd6d7dfe22d57;permanent;Açaí;,
01/01/1996;74d75dde6dc4a5ec;permanent;Açaí;,
01/01/1996;855f882ce507aba5;permanent;Palm oil;,
01/01/1996;f4612b8b5a8223b5;permanent;Cocoa;,
01/01/1996;a1b03f0e4d79b4fe;permanent;Palm oil;,
01/01/1996;51db62cb09adc2e8;permanent;Cocoa;,
01/01/1996;bce36d2f8aa39d8b;permanent;Cocoa;490,
01/01/1996;07ed828db19fe8ca;permanent;Cocoa;,
01/01/1996;841ef18dcb3dbc3e;permanent;Cocoa;,
01/01/1996;ba4547c678a9a2e6;permanent;Cocoa;,
01/01/1996;56aa50429893f5ca;permanent;Cocoa;,
01/01/1996;18fb5197aa553b9c;permanent;Cocoa;,
01/01/1996;a245de687a867003;permanent;Açaí;,
01/01/1996;cead2cbd1f8f0b86;permanent;Açaí;,
01/01/1996;f1fd357c5adaa8dc;permanent;Açaí;,
01/01/1996;c45d8ddba643c0d7;permanent;Açaí;,
01/01/1996;c45d8ddba643c0d7;permanent;Palm oil;250,
01/01/1996;b0e4b4b27117562a;permanent;Cocoa;1224,
01/01/2001;ab984377b2dc0284;permanent;Açaí;,
01/01/2001;13804a196311e1ba;permanent;Açaí;,
01/01/2001;13804a196311e1ba;permanent;Palm oil;,
01/01/2001;f67358b81451a8d1;permanent;Cocoa;,
01/01/2001;df19203419d2ea64;permanent;Cocoa;350,
01/01/2001;10973d6049af898b;permanent;Cocoa;,
01/01/2001;0dcbfaab30eb40c1;permanent;Açaí;,
01/01/2001;9d8776ac0a78d908;permanent;Cocoa;,
01/01/2001;2ad055c7757d499d;permanent;Cocoa;,
01/01/2001;93656feaf53efbef;permanent;Cocoa;,
01/01/2001;588162e9cdf5d66d;permanent;Cocoa;,
01/01/2001;40abcc3eff7bcf73;permanent;Cocoa;,
01/01/2001;40abcc3eff7bcf73;permanent;Palm oil;2400,
01/01/2001;66fdcb391ed58d3d;permanent;Palm oil;,
01/01/2001;3a5d0e5eb1691b38;permanent;Palm oil;,
01/01/2001;878bd5338ba55697;permanent;Palm oil;,
01/01/2001;c118b149223ba711;permanent;Cocoa;,
01/01/2001;11b6622567f98f3b;permanent;Cocoa;,
01/01/2001;77c880feff17c521;permanent;Açaí;,
01/01/2001;3fdbc27a4bed0deb;permanent;Palm oil;,
01/01/2001;8e0eb10270d768f8;permanent;Cocoa;,
01/01/2001;b4bb04d2a6472ea0;permanent;Cocoa;,
01/01/2001;51db62cb09adc2e8;permanent;Palm oil;,
01/01/2001;3a8618990d23351f;permanent;Cocoa;,
01/01/2001;505ceb6546aa8435;permanent;Açaí;,
01/01/2001;cdc89121a4b9478b;permanent;Palm oil;,
01/01/2001;1bd7145ed1da044a;permanent;Açaí;,
01/01/2001;07ed828db19fe8ca;permanent;Açaí;,
01/01/2001;841ef18dcb3dbc3e;permanent;Palm oil;3097,
01/01/2001;437130e27b6165ec;permanent;Palm oil;,
01/01/2001;56aa50429893f5ca;permanent;Açaí;,
01/01/2001;56aa50429893f5ca;permanent;Cocoa;,
01/01/2001;a245de687a867003;permanent;Palm oil;,
01/01/2001;80e8ffb027590a74;permanent;Cocoa;489,
01/01/1974;4b530007d167bd54;permanent;Cocoa;,
01/01/1974;0dcbfaab30eb40c1;permanent;Açaí;,
01/01/1974;47564ef7b8c69829;permanent;Açaí;,
01/01/1974;47564ef7b8c69829;permanent;Cocoa;,
01/01/1974;9d8776ac0a78d908;permanent;Palm oil;,
01/01/1974;07bba1a59af78f2d;permanent;Palm oil;,
01/01/1974;ba23b66825fc1c91;permanent;Palm oil;,
01/01/1974;cb23149538de1c42;permanent;Palm oil;,
01/01/1974;de1994d393ef525a;permanent;Palm oil;,
01/01/1974;7b95e27ce402e6e5;permanent;Açaí;,
01/01/1974;7b95e27ce402e6e5;permanent;Palm oil;,
01/01/1974;f8e70145d73bd728;permanent;Açaí;,
01/01/1974;351bc0cbcce79ec9;permanent;Açaí;,
01/01/1974;351bc0cbcce79ec9;permanent;Cocoa;,
01/01/1974;051e9cc7d7636816;permanent;Palm oil;,
01/01/1974;a7187a1b5b870cf4;permanent;Palm oil;,
01/01/1974;3cf541a13002d37b;permanent;Cocoa;,
01/01/1974;855f882ce507aba5;permanent;Palm oil;,
01/01/1974;f4612b8b5a8223b5;permanent;Palm oil;,
01/01/1974;2a6b10e6e68be90e;permanent;Cocoa;,
01/01/1974;18e37d24ff8517ef;permanent;Açaí;,
01/01/1974;18e37d24ff8517ef;permanent;Palm oil;,
01/01/1974;b4bb04d2a6472ea0;permanent;Açaí;,
01/01/1974;a1b03f0e4d79b4fe;permanent;Palm oil;,
01/01/1974;6471ede39ca61b39;permanent;Açaí;,
01/01/1974;807c5037e6993f2c;permanent;Cocoa;,
01/01/1974;bce36d2f8aa39d8b;permanent;Cocoa;,
01/01/1974;bce36d2f8aa39d8b;permanent;Palm oil;,
01/01/1974;a454a6655aaaaaed;permanent;Açaí;,
01/01/1974;a454a6655aaaaaed;permanent;Cocoa;,
01/01/1974;6f911ef231b0efa7;permanent;Cocoa;,
01/01/1974;6f911ef231b0efa7;permanent;Palm oil;,
01/01/1974;437130e27b6165ec;permanent;Açaí;,
01/01/1974;437130e27b6165ec;permanent;Cocoa;,
01/01/1974;50a2afbdc678a65f;permanent;Açaí;,
01/01/1974;56aa50429893f5ca;permanent;Açaí;,
01/01/1974;fae378a53734da72;permanent;Cocoa;,
01/01/1974;fae378a53734da72;permanent;Palm oil;,
01/01/1974;09791645137aa877;permanent;Cocoa;,
01/01/1974;be4424aa54f8d2ae;permanent;Açaí;,
01/01/1974;cead2cbd1f8f0b86;permanent;Cocoa;,
01/01/1974;80e8ffb027590a74;permanent;Cocoa;,
01/01/1975;6cce2bf873870afc;permanent;Cocoa;,
01/01/1975;6cce2bf873870afc;permanent;Palm oil;,
01/01/1975;ab984377b2dc0284;permanent;Açaí;,
01/01/1975;ab984377b2dc0284;permanent;Palm oil;,
01/01/1975;4c4428f2e4550a5a;permanent;Palm oil;,
01/01/1975;13804a196311e1ba;permanent;Cocoa;,
01/01/1975;71975b563db10671;permanent;Palm oil;,
01/01/1975;df19203419d2ea64;permanent;Açaí;,
01/01/1975;10973d6049af898b;permanent;Açaí;,
01/01/1975;a4d1e1ff1bc3b830;permanent;Palm oil;,
01/01/1975;0dcbfaab30eb40c1;permanent;Cocoa;,
01/01/1975;9d8776ac0a78d908;permanent;Açaí;,
01/01/1975;07bba1a59af78f2d;permanent;Cocoa;,
01/01/1975;1d8a692643f9a15a;permanent;Açaí;,
01/01/1975;5b3728d86ce29fd2;permanent;Açaí;,
01/01/1975;351174f21316c2f0;permanent;Palm oil;,
01/01/1975;df2cd1cbe849ebd0;permanent;Cocoa;,
01/01/1975;d6f1f98b1745e004;permanent;Palm oil;,
01/01/1975;351bc0cbcce79ec9;permanent;Açaí;,
01/01/1975;764cd56389d50070;permanent;Açaí;,
01/01/1975;764cd56389d50070;permanent;Cocoa;,
01/01/1975;764cd56389d50070;permanent;Palm oil;,
01/01/1975;66fdcb391ed58d3d;permanent;Palm oil;,
01/01/1975;878bd5338ba55697;permanent;Palm oil;,
01/01/1975;c129d0cd5f1afd51;permanent;Cocoa;,
01/01/1975;c129d0cd5f1afd51;permanent;Palm oil;,
01/01/1975;20589298110cd872;permanent;Cocoa;,
01/01/1975;c0019c9a4b4819f2;permanent;Açaí;,
01/01/1975;74d75dde6dc4a5ec;permanent;Açaí;,
01/01/1975;74d75dde6dc4a5ec;permanent;Palm oil;,
01/01/1975;8e0eb10270d768f8;permanent;Cocoa;,
01/01/1975;6471ede39ca61b39;permanent;Açaí;,
01/01/1975;807c5037e6993f2c;permanent;Palm oil;,
01/01/1975;782568ced6ad8838;permanent;Cocoa;,
01/01/1975;505ceb6546aa8435;permanent;Palm oil;,
01/01/1975;07ed828db19fe8ca;permanent;Cocoa;,
01/01/1975;0ea136556d12fc16;permanent;Palm oil;,
01/01/1975;50a2afbdc678a65f;permanent;Açaí;,
01/01/1975;d0f5f5b9fcecb0d8;permanent;Cocoa;,
01/01/1975;56aa50429893f5ca;permanent;Cocoa;,
01/01/1975;09791645137aa877;permanent;Açaí;,
01/01/1975;07ce2e79e19977e9;permanent;Palm oil;,
01/01/1975;205ccde9be499e17;permanent;Palm oil;,
01/01/1975;cead2cbd1f8f0b86;permanent;Palm oil;,
01/01/1975;164c8953d3af2bbe;permanent;Açaí;,
01/01/1975;164c8953d3af2bbe;permanent;Cocoa;,
01/01/1975;f1fd357c5adaa8dc;permanent;Palm oil;,
01/01/1975;8a4ab531676691da;permanent;Açaí;,
01/01/1975;c45d8ddba643c0d7;permanent;Açaí;,
01/01/1975;b0e4b4b27117562a;permanent;Açaí;,
01/01/1990;960b4f2c94a2fb2c;permanent;Palm oil;,
01/01/1990;4de42e351006a2ae;permanent;Palm oil;,
01/01/1990;5b6072f8f6d37acc;permanent;Palm oil;,
01/01/1990;ab984377b2dc0284;permanent;Açaí;,
01/01/1990;074590cfc1c41ebf;permanent;Cocoa;4495,
01/01/1990;0307883b5d063703;permanent;Açaí;,
01/01/1990;8910840651ee3971;permanent;Cocoa;,
01/01/1990;13804a196311e1ba;permanent;Palm oil;,
01/01/1990;df19203419d2ea64;permanent;Palm oil;,
01/01/1990;cf96db4cc35ea025;permanent;Açaí;,
01/01/1990;4b530007d167bd54;permanent;Palm oil;,
01/01/1990;1096f26c5a236d0b;permanent;Cocoa;,
01/01/1990;07bba1a59af78f2d;permanent;Açaí;,
01/01/1990;cb23149538de1c42;permanent;Açaí;,
01/01/1990;cb23149538de1c42;permanent;Palm oil;,
01/01/1990;480b0f80325080af;permanent;Cocoa;,
01/01/1990;b4829f1e221d9778;permanent;Cocoa;,
01/01/1990;7b95e27ce402e6e5;permanent;Palm oil;,
01/01/1990;351174f21316c2f0;permanent;Cocoa;105,
01/01/1990;a51be58f39d1d625;permanent;Açaí;,
01/01/1990;a51be58f39d1d625;permanent;Palm oil;,
01/01/1990;051e9cc7d7636816;permanent;Açaí;,
01/01/1990;5214b514b5b440be;permanent;Palm oil;,
01/01/1990;878bd5338ba55697;permanent;Açaí;,
01/01/1990;7e56bd83460aabc7;permanent;Cocoa;77,
01/01/1990;3cf541a13002d37b;permanent;Açaí;,
01/01/1990;6a7b8c3ab2bc6c38;permanent;Açaí;,
01/01/1990;783dbed4df67af9f;permanent;Cocoa;,
01/01/1990;807c5037e6993f2c;permanent;Açaí;,
01/01/1990;782568ced6ad8838;permanent;Palm oil;,
01/01/1990;3a8618990d23351f;permanent;Palm oil;,
01/01/1990;857b720c7c979ae1;permanent;Cocoa;,
01/01/1990;6f911ef231b0efa7;permanent;Palm oil;,
01/01/1990;1bd7145ed1da044a;permanent;Açaí;,
01/01/1990;437130e27b6165ec;permanent;Açaí;,
01/01/1990;0ea136556d12fc16;permanent;Açaí;,
01/01/1990;09791645137aa877;permanent;Cocoa;,
01/01/1990;09791645137aa877;permanent;Palm oil;,
01/01/1990;be4424aa54f8d2ae;permanent;Cocoa;,
01/01/1990;f1fd357c5adaa8dc;permanent;Cocoa;42,
01/01/1990;f1fd357c5adaa8dc;permanent;Palm oil;,
01/01/1990;b0e4b4b27117562a;permanent;Palm oil;,
01/01/1976;960b4f2c94a2fb2c;permanent;Palm oil;,
01/01/1976;5b6072f8f6d37acc;permanent;Cocoa;,
01/01/1976;0307883b5d063703;permanent;Açaí;,
01/01/1976;f67358b81451a8d1;permanent;Cocoa;,
01/01/1976;68f01d67ad163f32;permanent;Açaí;,
01/01/1976;4b530007d167bd54;permanent;Palm oil;,
01/01/1976;47564ef7b8c69829;permanent;Açaí;,
01/01/1976;ba23b66825fc1c91;permanent;Palm oil;,
01/01/1976;5e1e131ec84f4c87;permanent;Palm oil;,
01/01/1976;5b3728d86ce29fd2;permanent;Cocoa;,
01/01/1976;2ad055c7757d499d;permanent;Palm oil;,
01/01/1976;480b0f80325080af;permanent;Palm oil;,
01/01/1976;f39d21744916469c;permanent;Palm oil;,
01/01/1976;b4829f1e221d9778;permanent;Açaí;,
01/01/1976;a18af8fbae254d86;permanent;Açaí;,
01/01/1976;a18af8fbae254d86;permanent;Palm oil;,
01/01/1976;8ca7766621b0ffe9;permanent;Palm oil;,
01/01/1976;df2cd1cbe849ebd0;permanent;Açaí;,
01/01/1976;f8e70145d73bd728;permanent;Açaí;,
01/01/1976;40abcc3eff7bcf73;permanent;Palm oil;,
01/01/1976;c118b149223ba711;permanent;Cocoa;,
01/01/1976;c0019c9a4b4819f2;permanent;Palm oil;,
01/01/1976;3fdbc27a4bed0deb;permanent;Cocoa;,
01/01/1976;ae345f007f327b22;permanent;Palm oil;,
01/01/1976;18e37d24ff8517ef;permanent;Cocoa;,
01/01/1976;f3c2cc112eb0e6fe;permanent;Palm oil;,
01/01/1976;cdc89121a4b9478b;permanent;Palm oil;,
01/01/1976;fda49275fbf5caf6;permanent;Cocoa;,
01/01/1976;0ea136556d12fc16;permanent;Cocoa;,
01/01/1976;09791645137aa877;permanent;Cocoa;,
01/01/1976;09791645137aa877;permanent;Palm oil;,
01/01/1976;07ce2e79e19977e9;permanent;Açaí;,
01/01/1976;64a227aa24370b17;permanent;Açaí;,
01/01/1976;64a227aa24370b17;permanent;Cocoa;,
01/01/1983;5b6072f8f6d37acc;permanent;Cocoa;,
01/01/1983;ab984377b2dc0284;permanent;Açaí;,
01/01/1983;062ce4c17e84291e;permanent;Palm oil;,
01/01/1983;13804a196311e1ba;permanent;Palm oil;,
01/01/1983;f67358b81451a8d1;permanent;Açaí;,
01/01/1983;68f01d67ad163f32;permanent;Açaí;,
01/01/1983;10973d6049af898b;permanent;Açaí;,
01/01/1983;0dcbfaab30eb40c1;permanent;Cocoa;,
01/01/1983;47564ef7b8c69829;permanent;Cocoa;,
01/01/1983;47564ef7b8c69829;permanent;Palm oil;,
01/01/1983;1096f26c5a236d0b;permanent;Palm oil;,
01/01/1983;8ef25b4985bc557a;permanent;Açaí;,
01/01/1983;9d8776ac0a78d908;permanent;Palm oil;,
01/01/1983;07bba1a59af78f2d;permanent;Cocoa;,
01/01/1983;1d8a692643f9a15a;permanent;Cocoa;,
01/01/1983;11645a57d3a1d507;permanent;Açaí;,
01/01/1983;7f076b180f941ec8;permanent;Palm oil;,
01/01/1983;fa005e1ffef6032a;permanent;Cocoa;,
01/01/1983;93656feaf53efbef;permanent;Açaí;,
01/01/1983;93656feaf53efbef;permanent;Palm oil;,
01/01/1983;5e7093a1cd2a8779;permanent;Açaí;,
01/01/1983;df2cd1cbe849ebd0;permanent;Açaí;,
01/01/1983;df2cd1cbe849ebd0;permanent;Cocoa;,
01/01/1983;902f3a9003f7e637;permanent;Açaí;,
01/01/1983;d6f1f98b1745e004;permanent;Palm oil;,
01/01/1983;351bc0cbcce79ec9;permanent;Palm oil;,
01/01/1983;a51be58f39d1d625;permanent;Açaí;,
01/01/1983;11b6622567f98f3b;permanent;Açaí;,
01/01/1983;77c880feff17c521;permanent;Palm oil;,
01/01/1983;44d800c11a5f3bfa;permanent;Açaí;,
01/01/1983;44d800c11a5f3bfa;permanent;Palm oil;,
01/01/1983;b73e63cd3a2904c9;permanent;Cocoa;,
01/01/1983;b73e63cd3a2904c9;permanent;Palm oil;,
01/01/1983;f4612b8b5a8223b5;permanent;Palm oil;,
01/01/1983;2a6b10e6e68be90e;permanent;Açaí;,
01/01/1983;18e37d24ff8517ef;permanent;Açaí;,
01/01/1983;783dbed4df67af9f;permanent;Cocoa;,
01/01/1983;782568ced6ad8838;permanent;Açaí;,
01/01/1983;782568ced6ad8838;permanent;Cocoa;,
01/01/1983;51db62cb09adc2e8;permanent;Açaí;,
01/01/1983;3a8618990d23351f;permanent;Palm oil;,
01/01/1983;505ceb6546aa8435;permanent;Açaí;,
01/01/1983;abcadd700f8948e3;permanent;Palm oil;,
01/01/1983;6f911ef231b0efa7;permanent;Açaí;,
01/01/1983;07ed828db19fe8ca;permanent;Cocoa;,
01/01/1983;0ea136556d12fc16;permanent;Palm oil;,
01/01/1983;18fb5197aa553b9c;permanent;Palm oil;,
01/01/1983;fae378a53734da72;permanent;Açaí;,
01/01/1983;09791645137aa877;permanent;Açaí;,
01/01/1983;f1fd357c5adaa8dc;permanent;Palm oil;,
01/01/1983;8a4ab531676691da;permanent;Açaí;,
01/01/1983;be8a37473dc63db0;permanent;Cocoa;,
01/01/1983;64a227aa24370b17;permanent;Cocoa;,
01/01/1978;5b6072f8f6d37acc;permanent;Palm oil;,
01/01/1978;ab984377b2dc0284;permanent;Açaí;,
01/01/1978;074590cfc1c41ebf;permanent;Cocoa;,
